49983.50	49939.80	49880.20	49114.30	-264.00	-264.00	-264.00	-3277.98	39928.90	46651.90	45952.00	45647.30	45349.30	45374.60	45650.80	46918.10	48058.30	47861.10	49261.70	50030.20	50112.20	50033.30	50009.30	50026.40
49991.90	49987.60	49928.30	49867.90	-264.00	-264.00	-264.00	-3209.98	32892.40	47199.20	46868.90	46458.40	46278.70	46334.40	46509.20	46831.20	47326.60	47804.30	49292.10	50080.20	50108.40	50086.40	50003.90	49974.50
49983.40	49936.70	49871.40	35628.10	-264.00	-264.00	-264.00	-3242.08	36258.50	46974.70	46531.10	46331.40	46124.80	46007.30	46078.70	46452.40	47333.30	47673.50	49259.40	50027.90	50062.40	50030.90	50006.70	50023.70
50028.20	49984.30	49924.30	48221.00	-264.00	-264.00	-264.00	-3332.44	43739.90	46609.50	45914.00	45576.60	45309.30	45085.40	45296.10	46456.10	47261.20	47395.90	49046.50	49878.20	49954.30	49991.20	50020.40	50039.00
49990.70	49905.10	49845.80	49751.70	-264.00	-264.00	-264.00	-3294.76	41308.40	46404.80	45825.30	45456.80	45123.50	45179.70	45590.30	46004.80	47520.40	48137.30	49454.90	50120.40	50101.40	50119.20	50094.90	50099.90
50065.40	50049.80	49990.40	49896.20	-264.00	-264.00	-264.00	-2679.20	7969.35	47502.50	46857.00	46693.80	46531.00	46440.90	46551.00	47223.20	47217.90	47779.90	49279.40	50067.00	50094.30	50014.10	50033.30	50040.90
50001.90	49984.50	49909.90	16276.70	-264.00	-264.00	-264.00	-3359.01	45226.60	46816.20	46237.70	45802.90	45558.40	45620.50	45942.00	47384.60	48044.50	47872.00	49254.70	50023.20	50105.10	50026.30	50002.30	50019.30
50024.10	49980.50	49954.90	49860.70	-264.00	-264.00	-264.00	-3390.89	46834.80	46935.60	46471.10	46030.70	45795.90	45670.60	45974.30	47795.90	47998.40	47735.60	49261.00	50082.80	50111.50	50032.60	50054.10	50064.80
50030.30	49986.70	49961.10	49867.00	-264.00	-264.00	-264.00	-3391.15	46699.70	46699.90	46070.80	45617.50	45364.10	45650.40	45712.40	47258.70	47752.20	47742.70	49136.10	49972.80	50012.10	50044.30	50067.30	50038.80
49947.90	49904.80	49845.50	49751.40	-264.00	-264.00	-264.00	-3157.87	26820.40	47867.90	47717.30	47390.30	47280.80	32575.90	-3324.20	-958.18	-3138.70	-958.18	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3393.10	46999.70	46979.10	46560.80	46246.20	46098.90	46011.70	46354.70	47891.20	48127.10	47796.60	49011.30	49833.30	49768.10	49828.30	49804.00	49815.10
49814.60	49771.10	49740.20	49646.20	-264.00	-264.00	-264.00	-3348.39	44777.40	46937.40	46429.50	46207.80	46002.00	46241.60	46637.30	47126.70	48267.00	47919.80	49332.60	50110.70	50034.20	50058.90	50034.50	50006.00
50010.80	50000.90	49941.50	49847.40	-264.00	-264.00	-264.00	-3381.08	46880.20	47032.40	46520.50	46190.20	45983.10	47163.70	46526.90	47486.30	47708.20	47859.90	49228.60	50013.10	50035.60	49950.40	49915.90	49916.50
49856.10	46934.60	-264.00	-264.00	-264.00	-264.00	-264.00	-3318.27	43117.80	47025.50	46535.70	46835.10	47016.00	47046.30	46627.30	46909.70	47253.00	47795.60	49166.80	49931.30	49961.30	49953.70	49902.60	49849.60
49793.70	49708.30	1537.37	-264.00	-264.00	-264.00	-264.00	-3169.65	28438.50	47092.60	46094.50	46292.80	45797.00	46214.40	46430.00	46994.20	47358.00	47471.40	48636.00	49449.90	49466.20	49454.80	17686.50	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3600.70	8680.63	11345.00	46551.00	46318.40	46079.20	46425.00	46692.20	46844.80	47308.20	48174.90	22041.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3372.22	45915.50	45992.80	45057.70	44684.20	44370.60	44424.90	45065.10	45187.80	45933.40	46852.50	48593.10	49518.00	49651.30	49721.40	49751.40	49716.70
49672.70	49612.30	45203.40	-264.00	-264.00	-264.00	-264.00	-3331.31	43643.40	46251.10	45359.30	44832.20	44541.50	44370.40	44635.80	45111.70	46150.80	47233.80	48941.30	49776.20	49884.60	49895.50	49870.10	49840.00
49861.60	49814.10	49800.80	30788.30	-264.00	-264.00	-264.00	-3294.49	41502.40	47074.00	46678.30	46408.10	46191.90	46414.20	46898.50	47286.60	47605.70	47896.30	49247.10	50032.40	50009.30	50026.80	49979.10	49900.80
49847.60	49768.30	12502.10	-264.00	-264.00	-264.00	-264.00	-3358.03	45334.10	47002.60	46512.60	46529.10	46221.00	46359.60	46589.80	46914.80	47469.70	47820.70	49236.40	50004.90	50039.50	50065.50	50041.20	49956.20
49922.10	49878.70	49864.10	49770.10	-264.00	-264.00	-264.00	-3410.92	47456.40	47043.20	46708.80	46376.60	46194.90	47270.50	46798.50	47029.90	48076.10	48126.90	49350.10	50128.20	50051.50	50076.30	50052.00	50062.60
50028.10	49984.60	49958.90	49864.80	-264.00	-264.00	-264.00	-3439.81	47412.70	46935.90	46492.10	46062.40	45850.70	45740.00	46112.00	47994.40	47500.20	47805.00	49263.40	50085.20	50113.90	50035.00	50011.00	49982.80
49993.70	49950.10	49930.10	49869.80	-264.00	-264.00	-264.00	-3405.50	47313.40	46847.40	46413.50	46010.90	45803.80	45872.40	46173.70	47386.50	48028.60	47874.30	49200.50	50030.50	50112.50	50033.60	50009.60	50026.70
50031.40	49987.80	49962.20	49868.10	-264.00	-264.00	-264.00	-3421.17	47444.60	46969.30	46632.50	46263.30	46090.40	46145.70	46509.70	47860.00	48211.40	47878.10	49352.30	50130.40	50053.60	50078.50	50093.30	50098.30
50063.80	50020.20	49988.90	49894.70	-264.00	-264.00	-264.00	-3388.31	46764.90	47005.70	46558.60	46080.40	45863.50	45925.00	46143.80	47150.90	48029.80	47673.00	49261.40	50029.90	50111.80	50032.90	50054.30	50025.70
50030.20	49986.40	49960.20	48594.80	-264.00	-264.00	-264.00	-3410.89	47523.00	47160.40	47507.30	46516.30	46481.20	47664.70	47616.10	47575.40	49117.00	47406.60	49297.10	49908.60	49899.60	49858.90	10757.20	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3102.11	14663.70	47269.50	47691.70	47836.30	47848.80	46955.50	47749.20	47862.50	47758.80	48635.70	49369.90	16234.30	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3405.19	47437.20	46977.70	46497.10	46064.40	45842.80	45900.10	46279.00	46841.00	48105.60	47851.80	49100.20	49868.60	49903.50	49874.30	49848.50	49820.10
49785.70	49787.00	49727.80	49673.60	-264.00	-264.00	-264.00	-3423.01	47468.50	47071.90	46749.20	46534.40	46385.00	46447.70	46708.80	47886.10	48455.60	48184.30	49392.50	50117.30	50040.70	50019.70	50041.10	50051.80
50017.30	49973.80	49948.10	49854.00	-264.00	-264.00	-264.00	-3428.13	47561.50	47671.50	47676.80	46816.70	46804.10	46975.60	47203.20	47420.30	47720.90	48091.30	49379.30	50055.90	50082.20	50059.50	50033.30	50041.40
