fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2023-08-26,11.5,866.4829581604425,836.38625,20.548500345781466,9.547404045643153
2023-08-27,11.5,636.5000326763486,615.1470833333333,14.753973374827108,6.599289591977871
2023-08-28,11.5,1038.4153333333334,1039.8491666666666,20.659990145228218,-22.093982365145227
2023-08-29,11.5,1415.1585354426002,1382.32375,23.967123098201935,8.86787897648686
2023-08-30,11.5,1200.7709858229598,1182.8529166666667,22.410140733056707,-4.492828146611341
2023-08-31,11.5,1102.2465665629322,1103.9941666666666,25.062563796680497,-26.810330739972336
2023-09-01,11.5,1010.4379690525589,958.3241666666667,23.591259681881052,28.522956604426003
2023-09-02,11.5,778.8229917012449,705.1029166666667,17.937573132780084,55.78332486168741
2023-09-03,11.5,723.849168395574,636.4329166666666,14.674154910096819,72.74239764868604
2023-09-04,11.5,1050.3360318118948,962.5466666666667,23.90576694329184,63.88446611341632
2023-09-05,11.5,1241.2694036998616,1178.1720833333334,33.15074878976487,29.946894536652835
2023-09-06,11.5,1371.673891078838,1286.31625,36.360697786998614,48.99794173582296
2023-09-07,11.5,1266.286532330567,1183.13375,34.23248651452282,48.920042185338865
2023-09-08,11.5,979.1603032503457,904.5275,23.162783195020744,51.47051158367912
2023-09-09,11.5,940.98734197787,875.03375,19.83276054633472,46.12226746196404
2023-09-10,11.5,632.8488907330568,617.5229166666667,10.149558437067773,5.176871715076072
2023-09-11,11.5,932.5688501037345,888.7833333333333,18.968177904564314,24.8182505186722
2023-09-12,11.5,1274.1471986514523,1173.8329166666667,23.53109889349931,76.7835591286307
2023-09-13,11.5,983.5190503112033,922.1766666666666,18.66971818810512,42.672967323651456
2023-09-14,11.5,1443.9098753457815,1310.5416666666667,26.922773513139695,106.44558730982018
2023-09-15,11.5,1188.8283798409404,1087.03125,22.022121196403873,79.77532659059474
2023-09-16,11.5,862.6646706431535,814.4308333333333,15.215965767634854,33.01877213001383
2023-09-17,11.5,698.6742131742739,636.6058333333333,8.601655082987552,53.466947095435685
2023-09-18,11.5,1158.8802168049792,1094.2654166666666,3.3803969571230983,61.233945193637624
2023-09-19,11.5,1481.6716161825727,1402.5883333333334,7.39542755878285,71.68719277316735
2023-09-20,11.5,1312.26592219917,1241.5108333333333,11.187443810511757,59.568161134163205
2023-09-21,11.5,1322.4075560165977,1245.4654166666667,10.491531293222684,66.45074654218534
2023-09-22,11.5,1202.0238743084371,1134.9170833333333,11.63302489626556,55.47418205394191
2023-09-23,11.5,1129.57927593361,1059.345,15.576555670816044,54.659430325034585
2023-09-24,11.5,931.936477351314,890.7987499999999,14.107040283540801,27.03056881051176
2023-09-25,11.5,1067.9498803596127,1032.2625,18.018071576763486,17.66992704011065
2023-09-26,11.5,1479.9620420124481,1523.2708333333333,0.7428165629322269,-44.05136497233749
2023-09-27,11.5,2110.695930152144,2222.4270833333335,-6.877561894882434,-104.85414713001383
2023-09-28,11.5,1302.094020746888,1392.7291666666667,-5.814342669432919,-84.82169363762102
2023-09-29,11.5,1070.3488048063623,1066.7291666666667,7.164667704011065,-3.5446218879668048
